feature,importance,rank
text__time let,-0.1272766532990797,34434
text__closed cd,-0.12728845335291347,34435
text__know check,-0.1272922059966212,34436
text__heard company,-0.12731559024025998,34437
text__representatives able,-0.12741667279334512,34438
text__identifiable,-0.12741722826801335,34439
text__expectations,-0.1274221704857482,34440
text__times recently,-0.12754726579514025,34441
text__supports,-0.12759858077953587,34442
text__turned state,-0.1275999420343403,34443
text__atm atm,-0.1276138824329347,34444
text__received documentation,-0.12761896226056707,34445
text__check looked,-0.12763194800257613,34446
text__want ensure,-0.12765877336943357,34447
text__given copy,-0.12766296569051086,34448
text__manipulating,-0.1276742898486412,34449
text__money isnt,-0.127711892084861,34450
text__freezing account,-0.12776584419765039,34451
text__service going,-0.12776955277866775,34452
text__time pnc,-0.1277745687475187,34453
text__funds refund,-0.127775395524765,34454
text__america following,-0.1278033645120803,34455
text__refund today,-0.12782040154994162,34456
text__fees make,-0.12782508222609062,34457
text__provided sofi,-0.12782687477322563,34458
text__told restriction,-0.1278493443368054,34459
text__easily accessible,-0.1278499631175423,34460
text__closed response,-0.1278837009294351,34461
text__insight,-0.1278869496118815,34462
text__company confirmed,-0.12789085011499354,34463
text__bank oh,-0.127893251508313,34464
text__help manage,-0.12794915973280246,34465
text__checking accounts,-0.12800004081788305,34466
text__applied accounts,-0.12800719239560163,34467
text__inquire,-0.12805192866859164,34468
text__promised return,-0.12805201882498707,34469
text__institutions conduct,-0.12813916956750013,34470
text__action close,-0.1281404494159839,34471
text__fraud understand,-0.1281630585457571,34472
text__invasive,-0.12816786193564195,34473
text__needed confirm,-0.12818240528230052,34474
text__refused cooperate,-0.12825420713378247,34475
text__service business,-0.12830666688635065,34476
text__unlock online,-0.12831126515677643,34477
text__time saw,-0.12835336646496828,34478
text__sofa,-0.1283881507442454,34479
text__supervisor unable,-0.12840320046503528,34480
text__exploitative,-0.12840860245712654,34481
text__service use,-0.12841891252271037,34482
text__resolution specialist,-0.1284282559040409,34483
text__man said,-0.12847197227489165,34484
text__information pnc,-0.1285149342632982,34485
text__advocate,-0.12852727843291248,34486
text__wait bonus,-0.12853169433434813,34487
text__responded telling,-0.1285781911206016,34488
text__bank attached,-0.12858794724691258,34489
text__timely,-0.12864703889871856,34490
text__inaccuracies,-0.12870401448882313,34491
text__immediately knew,-0.12872173960224334,34492
text__regarding unfair,-0.12874764900213748,34493
text__home business,-0.1287521824072803,34494
text__credit final,-0.12876013203931336,34495
text__changed login,-0.1287723332949231,34496
text__stated submit,-0.1287816719418177,34497
text__supposedly did,-0.12879211488645176,34498
text__complaint prior,-0.12884399805501884,34499
text__told contact,-0.12890642646696618,34500
text__money basic,-0.12894253570423195,34501
text__denied immediately,-0.12896248799576313,34502
text__complaint contacted,-0.128980371545216,34503
text__account gave,-0.1291106168162875,34504
text__incident police,-0.12912531953929743,34505
text__importantly,-0.12912965111733235,34506
text__right information,-0.1291322523531801,34507
text__bring positive,-0.1291361444482443,34508
text__time bills,-0.12914702672247633,34509
text__months like,-0.12915584476733966,34510
text__fargo client,-0.12916998890218032,34511
text__providing clear,-0.1291824244309784,34512
text__lot bank,-0.12920503330235636,34513
text__informed truist,-0.12920873456742124,34514
text__unlawfully withholding,-0.12922878655558276,34515
text__days worth,-0.12929727121307316,34516
text__recent cfpb,-0.12930988593604728,34517
text__reasons closing,-0.12937904794287716,34518
text__clearly fraud,-0.12942953506981664,34519
text__informed hold,-0.1294422012093737,34520
text__account linked,-0.12953241096801768,34521
text__occurred called,-0.12953260834959826,34522
text__transaction logs,-0.12954248994795628,34523
text__ive,-0.12961755405926353,34524
text__months filed,-0.12963453402685798,34525
text__heard regarding,-0.1296374875526913,34526
text__ip,-0.12966086046003197,34527
text__account actively,-0.12966915995779996,34528
text__escalation,-0.12969240960113365,34529
text__apology letter,-0.12969783657216558,34530
text__periodically,-0.12971055639132534,34531
text__prior fraud,-0.12971320666190259,34532
text__unjust enrichment,-0.12971648559503726,34533
text__receipt payment,-0.12980296724308724,34534
text__closure lack,-0.1298325457239596,34535
text__authorize use,-0.1299197550520687,34536
text__number doesn,-0.12991976454083515,34537
text__bank resulted,-0.1299224356850332,34538
text__charge closure,-0.12993420133039305,34539
text__purchase told,-0.1299855120044601,34540
text__account illegal,-0.1300231974967819,34541
text__hold gave,-0.1300301954082489,34542
text__funds trying,-0.1300480385005645,34543
text__work early,-0.13007597042150187,34544
text__issuing credit,-0.13009031497261597,34545
text__cfpb consumer,-0.13017170891966032,34546
text__denied second,-0.13024695096012828,34547
text__burned,-0.1303223502275512,34548
text__case requesting,-0.13034433815304103,34549
text__response submitted,-0.1303462659551334,34550
text__security verification,-0.13037083555273965,34551
text__didn called,-0.13038039797198275,34552
text__transfers called,-0.130398684389564,34553
text__contact truist,-0.13040058021554837,34554
text__hear response,-0.13042025876755173,34555
text__change mailing,-0.13042224475370892,34556
text__account meant,-0.13042661971364544,34557
text__spoke,-0.13045800064395915,34558
text__required funds,-0.13052595833815925,34559
text__specifically regarding,-0.13053833417556882,34560
text__fargo way,-0.13056229018073912,34561
text__foreclosure,-0.1305671192528134,34562
text__updates account,-0.13061761690760307,34563
text__reported fbi,-0.13062680734183857,34564
text__firms,-0.13064649240843054,34565
text__told responsibility,-0.13065472349920765,34566
text__started working,-0.1306550373263607,34567
text__notice consumer,-0.13067834283766827,34568
text__undermines trust,-0.13069800696056588,34569
text__cfpb look,-0.13071440424305308,34570
text__accommodate,-0.13073260644863366,34571
text__missing payment,-0.13078936377635145,34572
text__promotion details,-0.1307919229988938,34573
text__refuse provide,-0.13087005582154318,34574
text__time does,-0.13089497516750148,34575
text__said wife,-0.13089599562534765,34576
text__looked online,-0.13090891556626238,34577
text__fund availability,-0.13100082599413987,34578
text__lack empathy,-0.13101832408152553,34579
text__written policy,-0.13102279756069105,34580
text__bank instead,-0.1310502615326104,34581
text__money successfully,-0.1311267443154367,34582
text__despite chime,-0.13113138273239688,34583
text__subject account,-0.13113349487881512,34584
text__later,-0.13114736646303615,34585
text__heloc account,-0.1311525143285509,34586
text__running,-0.13116992503508923,34587
text__online received,-0.13118022692887635,34588
text__branch meet,-0.1311817235164082,34589
text__refused reopen,-0.13122661436674865,34590
text__called phone,-0.1312408928765115,34591
text__needed resolve,-0.13128068713203236,34592
text__past month,-0.1312883543260971,34593
text__internal policy,-0.13133867040653496,34594
text__declined times,-0.1313482379099757,34595
text__extends,-0.13136872899578375,34596
text__purchases bank,-0.13139124101168598,34597
text__im gon,-0.1313940012675687,34598
text__transaction authorized,-0.13140899022244926,34599
text__information file,-0.13141185899148408,34600
text__originator,-0.13141769379007842,34601
text__account restriction,-0.1314271404031273,34602
text__disperse,-0.1314318500889059,34603
text__america bank,-0.13149089469281366,34604
text__different times,-0.13152854806782385,34605
text__ending banking,-0.1315589110383943,34606
text__rep replied,-0.1315931708093608,34607
text__received mailer,-0.1316279677578674,34608
text__contacting local,-0.1316570227669288,34609
text__sent usaa,-0.13166303076534766,34610
text__despite bank,-0.13173676883839996,34611
text__balance transfer,-0.1317469433246757,34612
text__file chase,-0.13177590558824684,34613
text__bank pnc,-0.13177898073064379,34614
text__authorized result,-0.13178529305351983,34615
text__looked phone,-0.13184930965462507,34616
text__inquiries bank,-0.1318564765217176,34617
text__banks close,-0.13186318629861388,34618
text__called know,-0.1318741890108623,34619
text__stating fraudulent,-0.1318836935219329,34620
text__funds filed,-0.1318856769913104,34621
text__minimum required,-0.13191213485811037,34622
text__message returned,-0.13191562049077518,34623
text__declaration form,-0.13193810995755167,34624
text__problem want,-0.13199794676462154,34625
text__year supposed,-0.13200529632047686,34626
text__dispute following,-0.13202346122608294,34627
text__capital hold,-0.13208188710478178,34628
text__investigation bank,-0.13209814405246034,34629
text__prior replies,-0.1321057918399732,34630
text__complaint santander,-0.1321080797516573,34631
text__citibank refuses,-0.13211362720379738,34632
text__new decision,-0.13212046670765504,34633
text__currently unable,-0.13212455661045233,34634
text__place just,-0.1321653578378292,34635
text__altering,-0.1322166708922199,34636
text__dispute im,-0.13223272313346018,34637
text__electronic communication,-0.13223409843353365,34638
text__security issue,-0.13224932423983496,34639
text__money spend,-0.13225038862584199,34640
text__notice given,-0.132289049831308,34641
text__attempt resolve,-0.1322919832510697,34642
text__deposit employer,-0.13229454784327546,34643
text__reporting inaccurate,-0.13230994094976647,34644
text__forced account,-0.13232503089816072,34645
text__hardship emotional,-0.13234955453709668,34646
text__year followed,-0.13239306160004374,34647
text__locked closed,-0.13240480164876445,34648
text__treatment,-0.13242821862753373,34649
text__management bank,-0.13243698831367856,34650
text__bad check,-0.13248018043001808,34651
text__did diligence,-0.13248663985116274,34652
text__case don,-0.13249576425066548,34653
text__comment,-0.13251300661562607,34654
text__identified,-0.13252999879229982,34655
text__appeared available,-0.13254349862864565,34656
text__website called,-0.13261396818929141,34657
text__enforcing,-0.13267641878909164,34658
text__activity need,-0.13267694702693944,34659
text__returned soon,-0.13267907095572032,34660
text__follow previous,-0.13268695434405559,34661
text__repaired,-0.13273688215417134,34662
text__purchase asked,-0.13274426322791377,34663
text__hour wait,-0.1327617378636918,34664
text__funds times,-0.13282015141031778,34665
text__business loan,-0.13282304968523237,34666
text__funds wasnt,-0.13284401724869532,34667
text__et al,-0.13284639398182427,34668
text__getting frustrated,-0.13289067025813012,34669
text__employed,-0.1328974240569388,34670
text__primarily,-0.13289787686432125,34671
text__needs send,-0.13289817284029312,34672
text__case cfpb,-0.13290801376687167,34673
text__feel company,-0.13291028353694676,34674
text__asked ask,-0.13291524614505698,34675
text__charge funds,-0.1329166682999276,34676
text__pen fed,-0.1329243725787948,34677
text__overpaid,-0.13293512508991048,34678
text__branch notified,-0.1329906687301331,34679
text__holiday weekend,-0.13301542503995017,34680
text__action investigate,-0.13301653676940045,34681
text__send picture,-0.13306681465662298,34682
text__transaction verified,-0.13315025313025436,34683
text__reach phone,-0.13315631490043023,34684
text__escalations team,-0.1331617408401153,34685
text__ask provide,-0.13316544284717188,34686
text__incorrect address,-0.13317161309677722,34687
text__report documenting,-0.13317730608811645,34688
text__later fraudulent,-0.13320558491342027,34689
text__claims bank,-0.13321797616754538,34690
text__right chase,-0.13324854428467447,34691
text__detection,-0.13326957316064467,34692
text__make necessary,-0.1332956345908934,34693
text__did stated,-0.13330152943766393,34694
text__including date,-0.13330764808980292,34695
text__told banks,-0.13330883681632877,34696
text__treat matter,-0.1333266045875913,34697
text__information providing,-0.13333519243012643,34698
text__transfer feature,-0.13335629471681376,34699
text__seeking regulatory,-0.13337089134704286,34700
text__checks placed,-0.13339517208789609,34701
text__charge consumer,-0.13339875509551397,34702
text__couldn figure,-0.13340797760026654,34703
text__year information,-0.1334442836171314,34704
text__payments set,-0.13345223683489033,34705
text__requested atm,-0.13346826523298141,34706
text__documents like,-0.1335068242056349,34707
text__transactions company,-0.1335096062257146,34708
text__weeks finally,-0.1335418089431525,34709
text__removed money,-0.1335568632954032,34710
text__did new,-0.13357757938438142,34711
text__deposit entered,-0.13357794915942203,34712
text__phone deposit,-0.13358937943572252,34713
text__answer sent,-0.13359388732044772,34714
text__atm screen,-0.13360204420901833,34715
text__total paid,-0.1336092322955101,34716
text__linked cash,-0.13364339268561967,34717
text__need sign,-0.1336642572372935,34718
text__card did,-0.1336732746755472,34719
text__check morning,-0.13367609745697717,34720
text__help say,-0.13367813642985796,34721
text__playing game,-0.13368506963792148,34722
text__need start,-0.13370585369097843,34723
text__transfer days,-0.13375498645396025,34724
text__written correspondence,-0.13375797684218202,34725
text__official checks,-0.13376289880976475,34726
text__steal funds,-0.1337718526381977,34727
text__opened balance,-0.13381239420600552,34728
text__paid additional,-0.1338336825274605,34729
text__case issue,-0.13384145605804593,34730
text__card permission,-0.1338561431845655,34731
text__administrative,-0.1338993172371984,34732
text__making bank,-0.13396863126420772,34733
text__account holder,-0.13402867001743105,34734
text__live area,-0.1340312952690561,34735
text__es,-0.1341005217104621,34736
text__department does,-0.13411135891964268,34737
text__refuse make,-0.1341218044319219,34738
text__actual authority,-0.13415330032805156,34739
text__matter bank,-0.1342234166773387,34740
text__trying resolution,-0.134227354689503,34741
text__police complaint,-0.13424022518820608,34742
text__checks printed,-0.1342524645259225,34743
text__peoples united,-0.13426189755954204,34744
text__advised request,-0.13432244189796996,34745
text__charged cash,-0.13433686210222331,34746
text__day let,-0.13435150215355962,34747
text__reduce,-0.13436676024030653,34748
text__accounts notified,-0.13440072987378351,34749
text__paid week,-0.13444013917192,34750
text__deposited joint,-0.134485568294548,34751
text__number public,-0.1345260814206646,34752
text__hire attorney,-0.13455734230745844,34753
text__reassured,-0.1346179490997525,34754
text__acknowledging,-0.13462288416234477,34755
text__signed account,-0.13467039764137675,34756
text__change,-0.13469764473535914,34757
text__check lost,-0.13475646929356194,34758
text__passcodes,-0.13477930695386234,34759
text__total transferred,-0.1348286749218934,34760
text__payment account,-0.1348557358988139,34761
text__atm didn,-0.13486741095337818,34762
text__going far,-0.13490810502628361,34763
text__later second,-0.13490882570953774,34764
text__account reimbursement,-0.13493292632518708,34765
text__contracts,-0.13496085950684583,34766
text__resigned,-0.13496504482041544,34767
text__chronology events,-0.1350541877637634,34768
text__behalf wells,-0.1350768070718385,34769
text__spent months,-0.135085278626707,34770
text__attempts resolution,-0.1351034474813309,34771
text__closure unable,-0.13510933857373028,34772
text__reported address,-0.13511725609421618,34773
text__pnc customer,-0.1351175202534586,34774
text__care received,-0.135134023087523,34775
text__number behalf,-0.13515631519704782,34776
text__hold later,-0.13516672223307022,34777
text__tried appeal,-0.13519126996821937,34778
text__message fraud,-0.13520936241106882,34779
text__paid wells,-0.13521340089709216,34780
text__address current,-0.13523486218132155,34781
text__actually sent,-0.13525144064094397,34782
text__identity received,-0.13525736857608045,34783
text__horribly,-0.13526650504383173,34784
text__banking policies,-0.13526760156364753,34785
text__update status,-0.13526862110176144,34786
text__authorized initiated,-0.1353381943524108,34787
text__report happened,-0.1353417717685182,34788
text__investigation incident,-0.1353634740078474,34789
text__privacy violation,-0.13537194078726275,34790
text__tell said,-0.1353772059475105,34791
text__account whatsoever,-0.13538887357661045,34792
text__prior complaints,-0.13539474754540867,34793
text__eventually transferred,-0.13540601567247523,34794
text__time completely,-0.13543293445594362,34795
text__check allow,-0.13544569052306832,34796
text__privacy security,-0.1354978943981323,34797
text__concern frustration,-0.13552259181312518,34798
text__deposit taken,-0.13553980467621687,34799
text__later did,-0.135580867837133,34800
text__resolve problem,-0.13559128320804614,34801
text__writing urgently,-0.13559834799923415,34802
text__categories,-0.13560408579380637,34803
text__email read,-0.13561109434417018,34804
text__governor,-0.13561696713753582,34805
text__specialist told,-0.13562720656994162,34806
text__posted wells,-0.135635121464069,34807
text__mini,-0.13565152090252977,34808
text__including wells,-0.13568252040159096,34809
text__connect bank,-0.13568295550825216,34810
text__service days,-0.13569745671353634,34811
text__safe account,-0.13570863126773777,34812
text__isnt true,-0.13572051315820796,34813
text__message portal,-0.13572476966539804,34814
text__form completed,-0.1357258672125573,34815
text__letter head,-0.1357401938202176,34816
text__informed payment,-0.135822626863474,34817
text__personal documents,-0.13582481887243475,34818
text__trying purchase,-0.1358283778361484,34819
text__foreign transaction,-0.1358497285736722,34820
text__send debit,-0.13584973514764986,34821
text__deposit told,-0.13585845315781706,34822
text__doubt,-0.13587327158197457,34823
text__need business,-0.1358742575352839,34824
text__change banks,-0.1359192289054721,34825
text__stream,-0.13592186639545398,34826
text__seen like,-0.13601026728204463,34827
text__representative kept,-0.13601731759095623,34828
text__called refused,-0.13603443173070304,34829
text__documentation accounts,-0.13606350654635596,34830
text__theft year,-0.13610448131640715,34831
text__soon realized,-0.13610520885343713,34832
text__breathing,-0.1361386857270137,34833
text__documentation clearly,-0.13614701175631957,34834
text__bank power,-0.13617836907556086,34835
text__unable bank,-0.1361815133784064,34836
text__reversed stating,-0.13619801766053466,34837
text__faulty,-0.1362188385691682,34838
text__left card,-0.13624919320884846,34839
text__account appears,-0.1362524785142422,34840
text__threatens,-0.1362808758941004,34841
text__prevent future,-0.13632986222808094,34842
text__deposit feature,-0.13634249129547726,34843
text__company checks,-0.1363482480477429,34844
text__directly affected,-0.13636469570453386,34845
text__resolution help,-0.13639621683720468,34846
text__conclusive evidence,-0.13643711603865755,34847
text__chases refusal,-0.1364375635538106,34848
text__saying closed,-0.13643854812445147,34849
text__account conducted,-0.13644677489037443,34850
text__nature transactions,-0.13648109728244429,34851
text__rep sent,-0.13648630731339675,34852
text__bank credit,-0.13648829534838655,34853
text__called make,-0.13650190849728167,34854
text__complaint want,-0.13653831962979768,34855
text__begging help,-0.13654105464261562,34856
text__authenticate account,-0.13655216515529386,34857
text__leaders,-0.1365867585498239,34858
text__practices,-0.13660440486317307,34859
text__account noticed,-0.13661646841291433,34860
text__fraud detection,-0.1366380171751112,34861
text__transactions truist,-0.13665089973889147,34862
text__wonderful,-0.13669852619458736,34863
text__account rep,-0.1367007171874729,34864
text__complaint gave,-0.13675966636413797,34865
text__general counsel,-0.13676302301841187,34866
text__illegal actions,-0.13678969593725254,34867
text__feed family,-0.13685490193036975,34868
text__inquire status,-0.13686147663224574,34869
text__banking transfer,-0.1368706292148711,34870
text__sent zelle,-0.13689827066927446,34871
text__denied opportunity,-0.13691389300378135,34872
text__charged unauthorized,-0.13691458284775349,34873
text__phone accounts,-0.1369354282189731,34874
text__manager reviewed,-0.13694153277438778,34875
text__deposited left,-0.13695126367066499,34876
text__international transactions,-0.13696107667641458,34877
text__linked chase,-0.1369706755378383,34878
text__transactions longer,-0.13701096528657794,34879
text__said claim,-0.13701189466297378,34880
text__told research,-0.13701725343800958,34881
text__writing complain,-0.1370269960499913,34882
text__cd online,-0.13704241307404702,34883
text__falsely advertised,-0.13705355142601663,34884
text__received case,-0.13705499899424559,34885
text__person close,-0.13705979757736175,34886
text__charges able,-0.13706462954206877,34887
text__sent items,-0.13708316938638673,34888
text__check notice,-0.13712455586241282,34889
text__fcba,-0.13716481145783543,34890
text__told needs,-0.1371675847647288,34891
text__approved transactions,-0.13718168594476426,34892
text__restart,-0.13719738448140778,34893
text__department td,-0.1372046402187358,34894
text__account unfrozen,-0.13724154576095007,34895
text__continual,-0.13738823152235852,34896
text__showing account,-0.13739040223873447,34897
text__account afford,-0.13739154381341534,34898
text__account exact,-0.13745061373970124,34899
text__pricing,-0.13746601410349713,34900
text__law abiding,-0.1375038571847853,34901
text__thoroughly investigated,-0.13758493631629962,34902
text__speak supervisors,-0.13760216654009869,34903
text__large withdrawal,-0.13760873685697095,34904
text__symptoms,-0.13761753952161104,34905
text__clear justification,-0.13763167713978644,34906
text__branch closest,-0.13763768027222584,34907
text__having significant,-0.13764895601205746,34908
text__regarding overdraft,-0.1376516346861864,34909
text__branch representative,-0.13767144569183276,34910
text__tell don,-0.1377582798545109,34911
text__specialty,-0.13776153997878682,34912
text__disputes received,-0.1377666760107712,34913
text__retaliatory action,-0.13777038484104356,34914
text__significant money,-0.1378172283041802,34915
text__card created,-0.1378295031602866,34916
text__secure funds,-0.1378345349957471,34917
text__supporting documents,-0.13783680756342997,34918
text__authorizing transactions,-0.13792521645220907,34919
text__issue thanks,-0.13794729692033228,34920
text__asked info,-0.13795518335576004,34921
text__transfer consumer,-0.13795770425429235,34922
text__case did,-0.13800372679462292,34923
text__just wanted,-0.1380348224371729,34924
text__cover items,-0.13810721779950993,34925
text__couple years,-0.13811976718010216,34926
text__monday spoke,-0.13813077004230967,34927
text__time contact,-0.13813602783473558,34928
text__waiting days,-0.1381436209948417,34929
text__charged checking,-0.1381638326167749,34930
text__credit going,-0.13821133063896165,34931
text__total plus,-0.1382295635953332,34932
text__unable called,-0.13832085871578362,34933
text__images,-0.13832622276540685,34934
text__benefit payment,-0.13834315289963908,34935
text__went closest,-0.13835370651322376,34936
text__payment stopped,-0.1383796936291298,34937
text__times provided,-0.13840029416662755,34938
text__called moneylion,-0.13843991505645165,34939
text__qualifies,-0.13846583275105273,34940
text__account investigating,-0.1384849623217497,34941
text__numerous occasions,-0.13849428495289712,34942
text__notice did,-0.13849816771361537,34943
text__inability provide,-0.1385000530268873,34944
text__completely ignored,-0.13855876219350424,34945
text__evidence unauthorized,-0.13855919319187524,34946
text__provide family,-0.13858829489329202,34947
text__sent cashed,-0.1386053483032578,34948
text__bokf,-0.13867881427865644,34949
text__transaction attempt,-0.13868452465006606,34950
text__like account,-0.13869644365514466,34951
text__told canceled,-0.13872357742367636,34952
text__official police,-0.1387371143453052,34953
text__cost additional,-0.1388192343278757,34954
text__requested representative,-0.13892124508544984,34955
text__letters saying,-0.13893657493443154,34956
text__access need,-0.1389412999220921,34957
text__bank help,-0.13897484185687695,34958
text__email ask,-0.13904847757754904,34959
text__insolvency,-0.1390945797755766,34960
text__real issue,-0.13909566787247415,34961
text__explained multiple,-0.1390997593188675,34962
text__sent form,-0.1391032215013408,34963
text__fee cash,-0.13911891391579753,34964
text__chase trying,-0.1391357765624844,34965
text__sizable,-0.13913693648020087,34966
text__unsuccessful attempts,-0.1391900730964205,34967
text__advised submit,-0.1392147178261633,34968
text__asking documents,-0.13932794415140065,34969
text__told representatives,-0.1393389660851493,34970
text__number payment,-0.13934675118643,34971
text__hitting,-0.13938387796835897,34972
text__internet phone,-0.13942869185738152,34973
text__department rep,-0.13942999877117943,34974
text__repeated follow,-0.13943764090396302,34975
text__subject fraudulent,-0.1394393543531487,34976
text__accounts withdrew,-0.13950604520308238,34977
text__information payment,-0.13952857608359595,34978
text__digits account,-0.1395392339546474,34979
text__documents submitted,-0.13956547230702981,34980
text__fargo simply,-0.1395679917844871,34981
text__travel,-0.13957527001871695,34982
text__transactions failure,-0.13961265899694209,34983
text__misused,-0.13962493305244922,34984
text__initially stated,-0.13963114866369505,34985
text__substantiates,-0.13963900602311602,34986
text__legal money,-0.13965092615504845,34987
text__remain unresolved,-0.1396586767754032,34988
text__issued case,-0.13969488039424147,34989
text__funds withdrawal,-0.13972859452480538,34990
text__willingness,-0.139736889322692,34991
text__explanation citibank,-0.1398421009687586,34992
text__payment initiated,-0.13984712869939264,34993
text__issues able,-0.13985074365902433,34994
text__reinserted,-0.13986869838996696,34995
text__situation agent,-0.13991204177743785,34996
text__money sitting,-0.13994341921722234,34997
text__thought wells,-0.13998545564942586,34998
text__transferred executive,-0.1400102755959138,34999
text__ss check,-0.14001271407312665,35000
text__gas pump,-0.1400648928850247,35001
text__free contact,-0.140123655655613,35002
text__saying wells,-0.14012533053391368,35003
text__provide statement,-0.14017570378531546,35004
text__advocating,-0.14021858952340804,35005
text__recovered,-0.14022615647041145,35006
text__cars,-0.14027091310543222,35007
text__thing think,-0.14028731358585278,35008
text__matter feel,-0.140304637300702,35009
text__nthe,-0.1403322024373166,35010
text__balance released,-0.14033450669468533,35011
text__sell,-0.1403492975288387,35012
text__year denied,-0.14036163027778265,35013
text__documents chase,-0.14039833556866815,35014
text__positive negative,-0.14041083858806325,35015
text__receive resolution,-0.1404590514897654,35016
text__close compromised,-0.14046004336732604,35017
text__times happened,-0.14046075474190142,35018
text__turned account,-0.14047858160558285,35019
text__dont phone,-0.14048033933143528,35020
text__accurate credit,-0.14051192534848578,35021
text__day incident,-0.14052448806850146,35022
text__change password,-0.14053452189834909,35023
text__letter requested,-0.1405389569821999,35024
text__mailed receive,-0.1405532644006756,35025
text__instead account,-0.14055754825485434,35026
text__putting money,-0.1405608161270831,35027
text__transactions approved,-0.14056103591851307,35028
text__dont provide,-0.1405667287819083,35029
text__just hold,-0.1406053085897477,35030
text__america right,-0.1406106923562289,35031
text__attached terms,-0.14065007651759068,35032
text__wrong pin,-0.14066983902698382,35033
text__given account,-0.1406717398574718,35034
text__failure issue,-0.14068329408041988,35035
text__bank make,-0.1407370490252311,35036
text__assistance help,-0.14074330808168845,35037
text__investigate thoroughly,-0.140755626538405,35038
text__account day,-0.1407864848756943,35039
text__stops,-0.14079519350999578,35040
text__credits debits,-0.14080468568614987,35041
text__account treated,-0.1408399205172605,35042
text__required fcra,-0.14084773196254827,35043
text__activity financial,-0.14087349124353976,35044
text__issues told,-0.14087812543737613,35045
text__unfair bank,-0.14089396932160386,35046
text__smartly,-0.14090093114192798,35047
text__actually got,-0.1409287398197714,35048
text__help kept,-0.1409827507979452,35049
text__fees resulting,-0.1409972349132541,35050
text__connected representative,-0.14100822112424882,35051
text__cashed received,-0.1410082668504026,35052
text__verified,-0.1410123060986038,35053
text__withdrawals transfers,-0.14102900624865952,35054
text__way long,-0.14105968309182382,35055
text__stanley bank,-0.14106854029778135,35056
text__refunded called,-0.1410738319337419,35057
text__executive department,-0.14108149068340473,35058
text__validate debt,-0.14109780622409243,35059
text__times follow,-0.14111283211673778,35060
text__contacted fraud,-0.1411248019648772,35061
text__year returned,-0.14115624383775682,35062
text__chase investigate,-0.14116060078140333,35063
text__supervisor just,-0.14116587305408765,35064
text__investigating fraudulent,-0.14118630631428575,35065
text__tell credit,-0.14122474538676313,35066
text__months did,-0.1412304013799216,35067
text__delayed resolution,-0.14126634072384692,35068
text__authorized filed,-0.14127192440058298,35069
text__early told,-0.14129489051991503,35070
text__immediately transferred,-0.14140330762693232,35071
text__biometrics,-0.14142002851527913,35072
text__chase violated,-0.14143749184775958,35073
text__online asked,-0.14147163920254516,35074
text__golden credit,-0.1414794578771977,35075
text__external applications,-0.14148584786562943,35076
text__pulled bank,-0.14155849029974352,35077
text__upto,-0.14156961621760467,35078
text__bank ending,-0.14160249428361701,35079
text__line help,-0.1416172934558523,35080
text__furnishing,-0.14161782673851275,35081
text__balance date,-0.14161884051168794,35082
text__account minus,-0.14164016687847694,35083
text__wanted funds,-0.1416651687989559,35084
text__ally accounts,-0.1416964208372409,35085
text__fargo continue,-0.14173654644065287,35086
text__critically,-0.141756080038576,35087
text__transaction capital,-0.14175972717866708,35088
text__disheartened,-0.1417698605974722,35089
text__peer,-0.14177494148710448,35090
text__quick search,-0.14186878147656048,35091
text__funds live,-0.14188799527301146,35092
text__following fraud,-0.14189414735566497,35093
text__year transferred,-0.14189416202590707,35094
text__time pending,-0.14190151586624725,35095
text__victim unauthorized,-0.1419552336859832,35096
text__phone usaa,-0.1419614464241591,35097
text__copy investigation,-0.14196155350113326,35098
text__conversation said,-0.14198532430413544,35099
text__pay fee,-0.14199863265505838,35100
text__need thank,-0.14202072571974358,35101
text__irs reporting,-0.14202181148266538,35102
text__report wells,-0.14205633931971667,35103
text__company using,-0.142071436807384,35104
text__improve,-0.14209293753639457,35105
text__carefully reviewed,-0.14212513230161442,35106
text__meet essential,-0.14212906007589787,35107
text__monthly payment,-0.14214268325329354,35108
text__reason,-0.14217694847723666,35109
text__receive communication,-0.14221052881730037,35110
text__contact hours,-0.14227046349918002,35111
text__transfers payments,-0.142286817111895,35112
text__unaware account,-0.142351291802768,35113
text__expeditiously,-0.14235700342942242,35114
text__wrong want,-0.14238074070619564,35115
text__minutes said,-0.14241202200893588,35116
text__fee associated,-0.14242762813720555,35117
text__open capital,-0.14243218460516796,35118
text__fargo consumer,-0.14243654829001595,35119
text__cancelled debit,-0.14245701249358245,35120
text__prevent overdraft,-0.1424596466889174,35121
text__chime didnt,-0.14248975239695302,35122
text__understand problem,-0.1424911047157961,35123
text__debit transaction,-0.1425532268017126,35124
text__vendor did,-0.14257274275286208,35125
text__oregon,-0.14257741617294817,35126
text__reporting accounts,-0.14257944146181445,35127
text__stated speak,-0.14258080705277537,35128
text__compensating,-0.14261351002423162,35129
text__investigation documentation,-0.14278985775748762,35130
text__informed usaa,-0.14282687208054468,35131
text__need transfer,-0.1428330342329281,35132
text__online loan,-0.1428353704496005,35133
text__immediately transaction,-0.14289932146896742,35134
text__year issued,-0.14291169982536206,35135
text__told navy,-0.14293278361209277,35136
text__regards account,-0.14293513258706084,35137
text__transfer cover,-0.14295028604512772,35138
text__perceived,-0.14299249716205045,35139
