feature,importance,rank
text__tracking number,1.5228636100497401,389
text__complexity,1.5227357994567243,390
text__confirmed did,1.5222334010665581,391
text__atm received,1.5220335174180297,392
text__incentives,1.5200406224383936,393
text__operation,1.5190661741787834,394
text__immediately happened,1.516840529489117,395
text__boa did,1.5164599812261585,396
text__linking accounts,1.5163117586005797,397
text__supplemental,1.5147272132515976,398
text__credit second,1.5130253315683047,399
text__accounts ending,1.5130205047763952,400
text__work hours,1.5128092359668812,401
text__chase needs,1.51230339101691,402
text__equivalent,1.5116324831544796,403
text__money reversed,1.5114381080721293,404
text__airport,1.5113322759167196,405
text__type fraud,1.5111646346368317,406
text__telling money,1.510954105998206,407
text__refusing assist,1.5108584546037391,408
text__account negatives,1.5106435903685524,409
text__food money,1.5099088875800677,410
text__investigation did,1.508198097842669,411
text__robbed,1.5081610678255875,412
text__time immediately,1.5079873008329934,413
text__allowed talk,1.5076690912355286,414
text__stating provisional,1.5076248820568188,415
text__charged credit,1.5076160609246616,416
text__investigation refused,1.5049402023626481,417
text__additional steps,1.5041550075386783,418
text__revealed,1.5041011620854625,419
text__additional fraudulent,1.5031102161184362,420
text__request email,1.5026967745913034,421
text__check attorney,1.5014625591700732,422
text__finally sent,1.5010830626671037,423
text__fees credit,1.4987487099874313,424
text__immediately explained,1.4983180824147815,425
text__speak manager,1.4975135108439137,426
text__bank american,1.4972565280730903,427
text__miles away,1.4972226439100147,428
text__account reopen,1.4972047862387077,429
text__required direct,1.4969713278698322,430
text__didn said,1.49463929538179,431
text__times requesting,1.494394335643125,432
text__shows negative,1.4934500110955635,433
text__citibank,1.4927024233198882,434
text__checks provided,1.4915710985424915,435
text__regarding wells,1.490659594162356,436
text__maintained account,1.4905309446199217,437
text__sold home,1.4901505447993808,438
text__requested year,1.4896822917179409,439
text__email associated,1.4892023237515692,440
text__lack protection,1.4891776650176485,441
text__said happened,1.489079132404757,442
text__phone ended,1.4888901082581325,443
text__deposit goes,1.4866525459123727,444
text__overdraft transactions,1.4862060544814073,445
text__posted overdraft,1.4859383741562138,446
text__corrupt,1.4857845388337918,447
text__financial inconvenience,1.4853576569203437,448
text__original purchase,1.485349358033877,449
text__calls attempts,1.4852528464900716,450
text__hanging phone,1.484787949217491,451
text__needed local,1.484310369363137,452
text__account authorized,1.4839316553665802,453
text__contact maker,1.4831883056147022,454
text__today deposited,1.4827828253310196,455
text__deny fraud,1.4827444413833184,456
text__want charge,1.482442888224872,457
text__problem like,1.482182870966215,458
text__complaint like,1.4821409889140649,459
text__account unbeknownst,1.482113700225651,460
text__authorize account,1.4817903886106525,461
text__america provide,1.481541585155249,462
text__check able,1.4811376882326561,463
text__continue using,1.480846478666739,464
text__payment contacted,1.4806597646221944,465
text__deposit review,1.4801422091030954,466
text__non stop,1.4794575292180108,467
text__buy food,1.479334629729099,468
text__fraud despite,1.478686533516699,469
text__charged different,1.478190538679951,470
text__complaint date,1.478177982211574,471
text__did complain,1.4781698529802307,472
text__preventing accessing,1.4781650158345765,473
text__did thorough,1.476878632721007,474
text__information cfpb,1.4756870270828333,475
text__money invested,1.4755278149920545,476
text__complaint case,1.4749027675481516,477
text__showing paid,1.473400292521823,478
text__involving,1.4731241099370092,479
text__believe owed,1.4728009175880261,480
text__basically just,1.472491962277073,481
text__took took,1.470568762890532,482
text__check payee,1.4695322837044418,483
text__ach account,1.4693822417050864,484
text__help told,1.4691996746953955,485
text__remain account,1.4681537409808574,486
text__went mobile,1.4680000567233118,487
text__claims,1.467966354458101,488
text__transaction charged,1.4676581412522365,489
text__experian,1.467256521704236,490
text__time deposit,1.467087191116734,491
text__issue receive,1.4664430239895776,492
text__decides,1.4662273677616415,493
text__email opened,1.465921883660733,494
text__card gone,1.465846141069011,495
text__expect immediate,1.4655447536826014,496
text__log bank,1.4644473133435116,497
text__hoping able,1.4643478773203915,498
text__claim refuse,1.4637835717208916,499
text__tell exactly,1.4636085463208546,500
text__fee spoke,1.4633580637154209,501
text__case denied,1.4632377736809705,502
text__merchant days,1.4612569522207572,503
text__times kept,1.4597979694412344,504
text__chase atm,1.459757073950401,505
text__afterpay,1.4584872650471525,506
text__dollars deposit,1.4580875489921585,507
text__actions taken,1.457596762610484,508
text__year charges,1.4568361559279746,509
text__told irs,1.456781531972715,510
text__occurred funds,1.4567248566496236,511
text__providing reason,1.4564397395004236,512
text__direct phone,1.4556966383753829,513
text__deposits required,1.45559699961174,514
text__account transfers,1.4553062112950195,515
text__report tried,1.454860164309988,516
text__problem thank,1.454488893136446,517
text__holiday,1.4538494557593724,518
text__security check,1.4534293854695333,519
text__bank americas,1.4532178627604413,520
text__refund email,1.453208594818217,521
text__opened investigation,1.4527040358992291,522
text__chime disputes,1.4525050912522126,523
text__requesting wells,1.4521736396368063,524
text__double payment,1.4515146906811145,525
text__functional,1.4496741630035093,526
text__amt,1.4489836399042975,527
text__transferred day,1.4487285583329752,528
text__adhered,1.4477341825802132,529
text__hold went,1.4476916163596196,530
text__repeatedly tried,1.447580318082305,531
text__funds explanation,1.4472742515361734,532
text__charge transaction,1.4469968628449175,533
text__returned closed,1.4469465089253524,534
text__kept denying,1.4469048553242967,535
text__situation financial,1.4465771958183173,536
text__letter office,1.4456594426146836,537
text__banking phone,1.4455472988245537,538
text__total taken,1.4453302789211004,539
text__time months,1.444753631843668,540
text__called file,1.4434646600508352,541
text__situation right,1.4433795648286036,542
text__copy check,1.4431226747892056,543
text__switching banks,1.4429434915228563,544
text__notification chime,1.4428514321640442,545
text__lost dispute,1.4424611795224294,546
text__followed told,1.4422409390558837,547
text__transactions came,1.4421555378894426,548
text__funds charged,1.4420705610855862,549
text__delivered address,1.4418289064649623,550
text__bank dont,1.4416249668688235,551
text__frozen explanation,1.4414130497486184,552
text__citi,1.441030102946911,553
text__informed navy,1.4410192267646023,554
text__days requirement,1.4396032510505055,555
text__dispute navy,1.439248143678234,556
text__offer mail,1.4390798822671294,557
text__account late,1.4386956606212236,558
text__bounce checks,1.4377372291356418,559
text__america let,1.436906333038301,560
text__shipment,1.4367633713505705,561
text__buy car,1.4361765275772784,562
text__reached ask,1.4350268584281063,563
text__complaint resolved,1.4337758173682535,564
text__levied,1.4336233944901002,565
text__cashes,1.433158920911626,566
text__time failed,1.4325032232277863,567
text__calling number,1.43214067275711,568
text__comerica,1.431651179626694,569
text__representative account,1.4308712944978839,570
text__transaction authorization,1.430562638197165,571
text__matter money,1.4303722060724289,572
text__promotion,1.4302684912652106,573
text__peoples bank,1.4294632026271634,574
text__assertion,1.4293725511613462,575
text__oxxxx,1.4293131749586672,576
text__spend account,1.4293041920362104,577
text__refund request,1.4292967572664357,578
text__keeping,1.4291350153176712,579
text__reimbursing,1.427849768626281,580
text__america refused,1.427185803229138,581
text__connected checking,1.4267446302133868,582
text__depends,1.4267317775834303,583
text__phone calls,1.4265603393092972,584
text__pii,1.425982893991833,585
text__account shocked,1.425591552413908,586
text__phone phone,1.4255392655790597,587
text__money clients,1.4249907204591143,588
text__prevents,1.4249442060778457,589
text__jeopardizing,1.4247496539220617,590
text__used services,1.424344885571041,591
text__ive paid,1.4232664806640556,592
text__funds day,1.422935901359045,593
text__scammer used,1.4225450558359,594
text__cents account,1.4224125328710846,595
text__checks different,1.4214428658754898,596
text__long did,1.4212667591057635,597
text__overnight check,1.4207430408915895,598
text__current banking,1.4207355554414194,599
text__called verified,1.4199419598119438,600
text__backdated,1.4187663313368788,601
text__account merchant,1.4183047030508087,602
text__charging nsf,1.416516244716152,603
text__issues related,1.4152619449978388,604
text__obviously fraudulent,1.4136529411792518,605
text__second account,1.4131988108431797,606
text__prompt assistance,1.4130148595925065,607
text__refund fee,1.412468279938093,608
text__confirmed check,1.4120919670953094,609
text__online receive,1.411605270980927,610
text__text said,1.411209432438679,611
text__type transaction,1.4110031806030643,612
text__address address,1.4105066329939147,613
text__notice contacted,1.4103966291028047,614
text__response merchant,1.4103808725107623,615
text__account fulfilled,1.4101266896653586,616
text__accounts took,1.4100724012600734,617
text__investigate disputes,1.4098813051447412,618
text__attached transaction,1.4098360496111348,619
text__investigation just,1.4097308277570786,620
text__business tried,1.4088102853315285,621
text__check scam,1.4084138719147452,622
text__parcel,1.4082590036074636,623
text__pressed,1.4068513631285073,624
text__issue unauthorized,1.4060194933211148,625
text__fees im,1.4053256110155259,626
text__authorized check,1.404406033920669,627
text__sir madam,1.403447591016828,628
text__trips bank,1.4031972986611903,629
text__bank citi,1.4028920846103832,630
text__account thousands,1.4023534795754389,631
text__longer customer,1.4016558402372885,632
text__said prove,1.4009871832902918,633
text__mistake,1.4009701723935672,634
text__dollar,1.4007385094553033,635
text__refuse reimburse,1.3990415352051833,636
text__did make,1.3987142738033311,637
text__details date,1.3977914253022774,638
text__make total,1.3974669349565392,639
text__authorize make,1.3972642401569049,640
text__bank large,1.3971564537149381,641
text__federal refused,1.3969945371095052,642
text__return sent,1.3969743989748313,643
text__cash immediately,1.3969710753337439,644
text__complaint unauthorized,1.3968275709116094,645
text__asked td,1.3967557235790549,646
text__followed requirements,1.396628270118118,647
text__happened asked,1.396587039091588,648
text__fargo charges,1.3960114167611124,649
text__sitting bank,1.3943991274723342,650
text__happened wells,1.394310010713373,651
text__resolve complaint,1.3941248821900118,652
text__request close,1.3940917672447106,653
text__banking department,1.3940282187885509,654
text__didnt return,1.3939864778924547,655
text__card possession,1.3933542897857643,656
text__fully funded,1.393280036632858,657
